"RUP_ID","MapScale","length_m","Rank","NODE_ID","Latitude","Longitude"
57,"1:62,500",563.737,"Principal",5,40.4274702069201,-117.527152298113
57,"1:62,500",563.737,"Principal",6,40.4272151219371,-117.527152298113
57,"1:62,500",563.737,"Principal",7,40.4270072749138,-117.52723732644
57,"1:62,500",563.737,"Principal",8,40.426695504379,-117.52737904032
57,"1:62,500",563.737,"Principal",9,40.4265160001316,-117.527482963831
57,"1:62,500",563.737,"Principal",10,40.4262987055164,-117.527530201791
57,"1:62,500",563.737,"Principal",11,40.4261947820048,-117.527482963831
57,"1:62,500",563.737,"Principal",12,40.4258924590619,-117.527388487912
57,"1:62,500",563.737,"Principal",13,40.4256940596306,-117.527256221624
57,"1:62,500",563.737,"Principal",14,40.4254295270556,-117.527171193297
57,"1:62,500",563.737,"Principal",15,40.4251460992966,-117.527227878848
57,"1:62,500",563.737,"Principal",16,40.4250043854172,-117.527322354768
57,"1:62,500",563.737,"Principal",17,40.4248154335779,-117.527369592728
57,"1:62,500",563.737,"Principal",18,40.4245603485948,-117.52733180236
57,"1:62,500",563.737,"Principal",19,40.4243336063876,-117.527227878848
57,"1:62,500",563.737,"Principal",20,40.424229682876,-117.527152298113
58,"1:62,500",280.996,"Principal",1,40.4234762374168,-117.526670470922
58,"1:62,500",280.996,"Principal",2,40.4230227530024,-117.526698813698
58,"1:62,500",280.996,"Principal",3,40.4225125830363,-117.526812184802
58,"1:62,500",280.996,"Principal",4,40.4220874413978,-117.527166469501
58,"1:62,500",280.996,"Principal",5,40.4215205858799,-117.527846696122
58,"1:62,500",280.996,"Principal",6,40.4213221864486,-117.528115952493
59,"1:62,500",197.627,"Distributed",1,40.2329491736905,-117.655001238437
59,"1:62,500",197.627,"Distributed",2,40.2315061772102,-117.656360582947
60,"1:62,500",375.765,"Principal",1,40.4174207738228,-117.530314584286
60,"1:62,500",375.765,"Principal",2,40.4171090032879,-117.530550774085
60,"1:62,500",375.765,"Principal",3,40.4169011562647,-117.53072083074
60,"1:62,500",375.765,"Principal",4,40.4166555188736,-117.530758621108
60,"1:62,500",375.765,"Principal",5,40.4163720911146,-117.530758621108
60,"1:62,500",375.765,"Principal",6,40.4160886633557,-117.530758621108
60,"1:62,500",375.765,"Principal",7,40.4158430259646,-117.530824754252
60,"1:62,500",375.765,"Principal",8,40.4156540741253,-117.530947572948
60,"1:62,500",375.765,"Principal",9,40.4153517511824,-117.531155419971
60,"1:62,500",375.765,"Principal",10,40.4150021902796,-117.53148608569
60,"1:62,500",375.765,"Principal",11,40.4146809721528,-117.531807303816
60,"1:62,500",375.765,"Principal",12,40.4144447823537,-117.532100179167
61,"1:62,500",518.554,"Distributed",1,40.2116067549262,-117.663959559486
61,"1:62,500",518.554,"Distributed",2,40.2108085819826,-117.664587908399
61,"1:62,500",518.554,"Distributed",3,40.2101462682634,-117.665335134133
61,"1:62,500",518.554,"Distributed",4,40.2096537785748,-117.66592951824
61,"1:62,500",518.554,"Distributed",5,40.2092801657075,-117.665997447852
61,"1:62,500",518.554,"Distributed",6,40.2086008695853,-117.66632011351
61,"1:62,500",518.554,"Distributed",7,40.2080574326875,-117.666744673587
61,"1:62,500",518.554,"Distributed",8,40.2077008022233,-117.667118286454
62,"1:62,500",96.5505,"Distributed",1,40.224486492444,-117.667823056181
62,"1:62,500",96.5505,"Distributed",2,40.2237053019035,-117.66832120667
63,"1:62,500",582.613,"Distributed",1,40.2259016926987,-117.658697844939
63,"1:62,500",582.613,"Distributed",2,40.2253129693928,-117.659501678683
63,"1:62,500",582.613,"Distributed",3,40.224780854097,-117.660101723591
63,"1:62,500",582.613,"Distributed",4,40.224169487587,-117.660724411703
63,"1:62,500",582.613,"Distributed",5,40.2236826586994,-117.661279170203
63,"1:62,500",582.613,"Distributed",6,40.2231731866077,-117.662015074336
63,"1:62,500",582.613,"Distributed",7,40.2227656089343,-117.662864194488
63,"1:62,500",582.613,"Distributed",8,40.2223806744651,-117.663690671437
64,"1:62,500",728.134,"Principal",1,40.3438905099984,-117.605535942469
64,"1:62,500",728.134,"Principal",2,40.3432732673233,-117.605869757385
64,"1:62,500",728.134,"Principal",3,40.3428575732768,-117.60603981404
64,"1:62,500",728.134,"Principal",4,40.3423537017053,-117.606190975512
64,"1:62,500",728.134,"Principal",5,40.3419569028427,-117.606266556247
64,"1:62,500",728.134,"Principal",6,40.3415380595989,-117.606209870696
64,"1:62,500",728.134,"Principal",7,40.34125463184,-117.606124842368
64,"1:62,500",728.134,"Principal",8,40.3410751275926,-117.606115394776
64,"1:62,500",728.134,"Principal",9,40.3409145185292,-117.60618152792
64,"1:62,500",728.134,"Principal",10,40.3406499859542,-117.606417717719
64,"1:62,500",728.134,"Principal",11,40.3403098726434,-117.606823964173
64,"1:62,500",728.134,"Principal",12,40.3400642352523,-117.6071451823
64,"1:62,500",728.134,"Principal",13,40.3399603117407,-117.607400267283
64,"1:62,500",728.134,"Principal",14,40.3399130737809,-117.607504190795
64,"1:62,500",728.134,"Principal",15,40.3397808074933,-117.607541981163
64,"1:62,500",728.134,"Principal",16,40.3395824080621,-117.607513638387
64,"1:62,500",728.134,"Principal",17,40.3394501417745,-117.607438057651
64,"1:62,500",728.134,"Principal",18,40.3392517423433,-117.607315238956
64,"1:62,500",728.134,"Principal",19,40.339062790504,-117.60728689618
64,"1:62,500",728.134,"Principal",20,40.3388077055209,-117.607296343772
64,"1:62,500",728.134,"Principal",21,40.3386376488655,-117.607362476915
64,"1:62,500",728.134,"Principal",22,40.3384109066583,-117.607438057651
64,"1:62,500",728.134,"Principal",23,40.3382408500029,-117.607494743203
64,"1:62,500",728.134,"Principal",24,40.33793852706,-117.607485295611
65,"1:62,500",736.452,"Distributed",1,40.2238128571228,-117.656320308511
65,"1:62,500",736.452,"Distributed",2,40.2230203449802,-117.656875067011
65,"1:62,500",736.452,"Distributed",3,40.2223297272559,-117.657226036674
65,"1:62,500",736.452,"Distributed",4,40.2218542199703,-117.657350574296
65,"1:62,500",736.452,"Distributed",5,40.219929547624,-117.65731660949
65,"1:62,500",736.452,"Distributed",6,40.2194427187364,-117.65731660949
65,"1:62,500",736.452,"Distributed",7,40.2189785330528,-117.657350574296
65,"1:62,500",736.452,"Distributed",8,40.2184690609611,-117.657497755123
65,"1:62,500",736.452,"Distributed",9,40.2177558000328,-117.657724187163
65,"1:62,500",736.452,"Distributed",10,40.2174048303696,-117.657894011194
66,"1:62,500",565.852,"Principal",1,40.4369087941496,-117.567024974291
66,"1:62,500",565.852,"Principal",2,40.4363135958558,-117.566571489877
66,"1:62,500",565.852,"Principal",3,40.4357609117258,-117.566160519626
66,"1:62,500",565.852,"Principal",4,40.4353357700874,-117.565976291583
66,"1:62,500",565.852,"Principal",5,40.4345846865261,-117.566004634359
66,"1:62,500",565.852,"Principal",6,40.4338477743528,-117.566217205178
66,"1:62,500",565.852,"Principal",7,40.4330966907915,-117.566699032368
66,"1:62,500",565.852,"Principal",8,40.4325865208254,-117.567195030947
66,"1:62,500",565.852,"Principal",9,40.4323172644544,-117.567478458706
67,"1:62,500",737.69,"Principal",1,40.4318637800401,-117.568116171163
67,"1:62,500",737.69,"Principal",2,40.4312402389703,-117.569235710811
67,"1:62,500",737.69,"Principal",3,40.4305883551247,-117.570312736295
67,"1:62,500",737.69,"Principal",4,40.4297097290719,-117.571148848184
67,"1:62,500",737.69,"Principal",5,40.4285760180361,-117.572027474237
67,"1:62,500",737.69,"Principal",6,40.4274564783882,-117.572636843919
67,"1:62,500",737.69,"Principal",7,40.4267195662148,-117.573033642781
67,"1:62,500",737.69,"Principal",8,40.4266061951113,-117.573090328333
68,"1:62,500",241.265,"Principal",1,40.4263322149443,-117.573217870825
68,"1:62,500",241.265,"Principal",2,40.4259543112656,-117.573605222095
68,"1:62,500",241.265,"Principal",3,40.4256992262826,-117.57391699263
68,"1:62,500",241.265,"Principal",4,40.425321322604,-117.574200420389
68,"1:62,500",241.265,"Principal",5,40.425028447253,-117.574379924636
68,"1:62,500",241.265,"Principal",6,40.4246505435744,-117.574568876476
68,"1:62,500",241.265,"Principal",7,40.4244710393271,-117.57458777166
69,"1:62,500",2305.67,"Principal",1,40.4180112483207,-117.579370615092
69,"1:62,500",2305.67,"Principal",2,40.4174538403947,-117.579899680242
69,"1:62,500",2305.67,"Principal",3,40.4169531180205,-117.580220898369
69,"1:62,500",2305.67,"Principal",4,40.4164429480544,-117.580428745392
69,"1:62,500",2305.67,"Principal",5,40.4158855401284,-117.580655487599
69,"1:62,500",2305.67,"Principal",6,40.4152714466507,-117.581553008836
69,"1:62,500",2305.67,"Principal",7,40.4147707242765,-117.582025388434
69,"1:62,500",2305.67,"Principal",8,40.4144022681898,-117.582299368601
69,"1:62,500",2305.67,"Principal",9,40.4139771265514,-117.582526110809
69,"1:62,500",2305.67,"Principal",10,40.4134291662174,-117.582658377096
69,"1:62,500",2305.67,"Principal",11,40.4127961775557,-117.582696167464
69,"1:62,500",2305.67,"Principal",12,40.4121348461181,-117.58263003432
69,"1:62,500",2305.67,"Principal",13,40.4115113050484,-117.582374949337
69,"1:62,500",2305.67,"Principal",14,40.4109538971224,-117.582157654722
69,"1:62,500",2305.67,"Principal",15,40.4105570982599,-117.582138759538
69,"1:62,500",2305.67,"Principal",16,40.4102169849491,-117.582327711377
69,"1:62,500",2305.67,"Principal",17,40.4099241095982,-117.582469425257
69,"1:62,500",2305.67,"Principal",18,40.4094989679597,-117.582384396929
69,"1:62,500",2305.67,"Principal",19,40.4090549311374,-117.582223787866
69,"1:62,500",2305.67,"Principal",20,40.4084880756194,-117.582091521578
69,"1:62,500",2305.67,"Principal",21,40.4076472399345,-117.581987598067
69,"1:62,500",2305.67,"Principal",22,40.4069953560889,-117.581930912515
69,"1:62,500",2305.67,"Principal",23,40.4067497186978,-117.581959255291
69,"1:62,500",2305.67,"Principal",24,40.4065607668585,-117.58205373121
69,"1:62,500",2305.67,"Principal",25,40.4062584439156,-117.582082073986
69,"1:62,500",2305.67,"Principal",26,40.4060128065245,-117.582044283618
69,"1:62,500",2305.67,"Principal",27,40.405871092645,-117.581912017331
69,"1:62,500",2305.67,"Principal",28,40.4057482739494,-117.581817541411
69,"1:62,500",2305.67,"Principal",29,40.4056537980298,-117.581789198635
69,"1:62,500",2305.67,"Principal",30,40.4055404269262,-117.581845884187
69,"1:62,500",2305.67,"Principal",31,40.4054081606387,-117.581949807699
69,"1:62,500",2305.67,"Principal",32,40.4052003136154,-117.582044283618
69,"1:62,500",2305.67,"Principal",33,40.4049641238163,-117.582110416762
69,"1:62,500",2305.67,"Principal",34,40.4045484297698,-117.582129311946
69,"1:62,500",2305.67,"Principal",35,40.4043594779305,-117.582082073986
69,"1:62,500",2305.67,"Principal",36,40.4041799736832,-117.582082073986
69,"1:62,500",2305.67,"Principal",37,40.4037737272287,-117.582063178802
69,"1:62,500",2305.67,"Principal",38,40.4035658802054,-117.582119864354
69,"1:62,500",2305.67,"Principal",39,40.4033202428143,-117.582214340274
69,"1:62,500",2305.67,"Principal",40,40.4029990246875,-117.582204892682
69,"1:62,500",2305.67,"Principal",41,40.4025549878651,-117.582176549906
69,"1:62,500",2305.67,"Principal",42,40.4022337697383,-117.582110416762
69,"1:62,500",2305.67,"Principal",43,40.4019125516115,-117.581912017331
69,"1:62,500",2305.67,"Principal",44,40.4014685147891,-117.581467980508
69,"1:62,500",2305.67,"Principal",45,40.401213429806,-117.581364056997
69,"1:62,500",2305.67,"Principal",46,40.400674917064,-117.581316819037
69,"1:62,500",2305.67,"Principal",47,40.4003159085693,-117.581231790709
69,"1:62,500",2305.67,"Principal",48,40.3998624241549,-117.581118419606
69,"1:62,500",2305.67,"Principal",49,40.3993994921486,-117.580759411111
69,"1:62,500",2305.67,"Principal",50,40.3991538547575,-117.580551564088
69,"1:62,500",2305.67,"Principal",51,40.3987192655271,-117.580296479105
69,"1:62,500",2305.67,"Principal",52,40.3986342371994,-117.580268136329
70,"1:62,500",319.014,"Distributed",1,40.4158737306385,-117.580648401905
70,"1:62,500",319.014,"Distributed",2,40.4153919034482,-117.580941277256
70,"1:62,500",319.014,"Distributed",3,40.4148817334821,-117.581139676688
70,"1:62,500",319.014,"Distributed",4,40.4142109544525,-117.581186914647
70,"1:62,500",319.014,"Distributed",5,40.4134551470953,-117.581224705015
70,"1:62,500",319.014,"Distributed",6,40.4130772434167,-117.581158571872
71,"1:62,500",438.663,"Distributed",1,40.217529367992,-117.65664863497
71,"1:62,500",438.663,"Distributed",2,40.2170538607065,-117.656342951715
71,"1:62,500",438.663,"Distributed",3,40.2165896750229,-117.656173127684
71,"1:62,500",438.663,"Distributed",4,40.2162273837577,-117.656059911664
71,"1:62,500",438.663,"Distributed",5,40.2159556653088,-117.656014625256
71,"1:62,500",438.663,"Distributed",6,40.2156839468599,-117.656071233266
71,"1:62,500",438.663,"Distributed",7,40.2155028012273,-117.655754228409
71,"1:62,500",438.663,"Distributed",8,40.2152876907886,-117.65542590195
71,"1:62,500",438.663,"Distributed",9,40.2149367211255,-117.655120218695
71,"1:62,500",438.663,"Distributed",10,40.2146536810745,-117.654893786654
71,"1:62,500",438.663,"Distributed",11,40.2143819626256,-117.654712641021
71,"1:62,500",438.663,"Distributed",12,40.2140989225747,-117.654508852185
72,"1:62,500",192.991,"Distributed",1,40.3982665192059,-117.581201307463
72,"1:62,500",192.991,"Distributed",2,40.3965565050601,-117.580795061009
73,"1:62,500",138.177,"Distributed",1,40.3952716325528,-117.580454947698
73,"1:62,500",138.177,"Distributed",2,40.3947898053626,-117.580426604922
73,"1:62,500",138.177,"Distributed",3,40.3942512926205,-117.580228205491
73,"1:62,500",138.177,"Distributed",4,40.3940717883732,-117.580105386795
74,"1:62,500",1140.25,"Principal",1,40.3992112784024,-117.580105386795
74,"1:62,500",1140.25,"Principal",2,40.3986444228845,-117.580256548267
74,"1:62,500",1140.25,"Principal",3,40.397964196263,-117.580256548267
74,"1:62,500",1140.25,"Principal",4,40.3966509809798,-117.580152624755
74,"1:62,500",1140.25,"Principal",5,40.3960652302779,-117.579992015692
74,"1:62,500",1140.25,"Principal",6,40.3952621849608,-117.579718035525
74,"1:62,500",1140.25,"Principal",7,40.3942796353964,-117.57935902703
74,"1:62,500",1140.25,"Principal",8,40.393845046166,-117.579141732415
74,"1:62,500",1140.25,"Principal",9,40.393571065999,-117.579066151679
74,"1:62,500",1140.25,"Principal",10,40.3933159810159,-117.579122837231
74,"1:62,500",1140.25,"Principal",11,40.3930892388088,-117.57926455111
74,"1:62,500",1140.25,"Principal",12,40.3928908393775,-117.579302341478
74,"1:62,500",1140.25,"Principal",13,40.3923334314515,-117.579330684254
74,"1:62,500",1140.25,"Principal",14,40.3917382331577,-117.579283446294
74,"1:62,500",1140.25,"Principal",15,40.391369777071,-117.579198417967
74,"1:62,500",1140.25,"Principal",16,40.3911524824558,-117.579302341478
74,"1:62,500",1140.25,"Principal",17,40.3907934739611,-117.579529083685
74,"1:62,500",1140.25,"Principal",18,40.3907084456334,-117.579614112013
74,"1:62,500",1140.25,"Principal",19,40.3906517600816,-117.579821959036
74,"1:62,500",1140.25,"Principal",20,40.3905194937941,-117.579916434956
74,"1:62,500",1140.25,"Principal",21,40.3902360660352,-117.579925882548
74,"1:62,500",1140.25,"Principal",22,40.3899431906842,-117.579963672916
74,"1:62,500",1140.25,"Principal",23,40.3896881057012,-117.579963672916
74,"1:62,500",1140.25,"Principal",24,40.3894424683101,-117.58002980606
74,"1:62,500",1140.25,"Principal",25,40.3893290972065,-117.580086491611
75,"1:62,500",542.438,"Principal",1,40.3916815476059,-117.577658460476
75,"1:62,500",542.438,"Principal",2,40.391095796904,-117.577998573787
75,"1:62,500",542.438,"Principal",3,40.39054783657,-117.578291449138
75,"1:62,500",542.438,"Principal",4,40.3900660093798,-117.578584324489
75,"1:62,500",542.438,"Principal",5,40.3898298195806,-117.578763828736
75,"1:62,500",542.438,"Principal",6,40.3896030773735,-117.578952780576
75,"1:62,500",542.438,"Principal",7,40.3893385447984,-117.579349579438
75,"1:62,500",542.438,"Principal",8,40.3892724116547,-117.579614112013
75,"1:62,500",542.438,"Principal",9,40.3891590405511,-117.579793616261
75,"1:62,500",542.438,"Principal",10,40.3888567176082,-117.580086491611
75,"1:62,500",542.438,"Principal",11,40.3885732898492,-117.580199862715
75,"1:62,500",542.438,"Principal",12,40.3882993096822,-117.580388814554
75,"1:62,500",542.438,"Principal",13,40.3880631198831,-117.580700585089
75,"1:62,500",542.438,"Principal",14,40.3878552728598,-117.580965117664
75,"1:62,500",542.438,"Principal",15,40.3877206446743,-117.581116279136
76,"1:62,500",676.62,"Principal",1,40.3892889449406,-117.580908432112
76,"1:62,500",676.62,"Principal",2,40.3890999931013,-117.581144621912
76,"1:62,500",676.62,"Principal",3,40.3888543557102,-117.581295783383
76,"1:62,500",676.62,"Principal",4,40.3885425851753,-117.581390259303
76,"1:62,500",676.62,"Principal",5,40.3881363387208,-117.581560315958
76,"1:62,500",676.62,"Principal",6,40.387805673002,-117.581730372613
76,"1:62,500",676.62,"Principal",7,40.3873994265475,-117.582032695556
76,"1:62,500",676.62,"Principal",8,40.3870593132367,-117.582335018499
76,"1:62,500",676.62,"Principal",9,40.386709752334,-117.58262789385
76,"1:62,500",676.62,"Principal",10,40.386445219759,-117.582892426425
76,"1:62,500",676.62,"Principal",11,40.386161792,-117.583194749368
76,"1:62,500",676.62,"Principal",12,40.3858311262812,-117.583487624719
76,"1:62,500",676.62,"Principal",13,40.3853115087231,-117.583808842846
76,"1:62,500",676.62,"Principal",14,40.3849997381882,-117.583950556725
76,"1:62,500",676.62,"Principal",15,40.384782443573,-117.584026137461
76,"1:62,500",676.62,"Principal",16,40.384234483239,-117.584082823013
76,"1:62,500",676.62,"Principal",17,40.3838471319684,-117.584082823013
77,"1:62,500",643.062,"Principal",1,40.3848107863489,-117.583270330104
77,"1:62,500",643.062,"Principal",2,40.384243930831,-117.583336463248
77,"1:62,500",643.062,"Principal",3,40.3837432084568,-117.583430939167
77,"1:62,500",643.062,"Principal",4,40.3833180668184,-117.583610443415
77,"1:62,500",643.062,"Principal",5,40.3829118203638,-117.583884423582
77,"1:62,500",643.062,"Principal",6,40.3822693841102,-117.584148956157
77,"1:62,500",643.062,"Principal",7,40.3819954039432,-117.5842150893
77,"1:62,500",643.062,"Principal",8,40.3815324719369,-117.584290670036
77,"1:62,500",643.062,"Principal",9,40.3810034067868,-117.584536307427
77,"1:62,500",643.062,"Principal",10,40.3805310271885,-117.584659126123
77,"1:62,500",643.062,"Principal",11,40.3799358288947,-117.584630783347
77,"1:62,500",643.062,"Principal",12,40.3795012396643,-117.584555202611
77,"1:62,500",643.062,"Principal",13,40.3791989167214,-117.584432383916
78,"1:62,500",106.533,"Principal",1,40.3778396444273,-117.584734706858
78,"1:62,500",106.533,"Principal",2,40.3769893611504,-117.585315733764
79,"1:62,500",278.812,"Principal",1,40.374906167122,-117.587809898043
79,"1:62,500",278.812,"Principal",2,40.3742967974403,-117.588008297475
79,"1:62,500",278.812,"Principal",3,40.3738858271897,-117.588220868294
79,"1:62,500",278.812,"Principal",4,40.3736023994308,-117.588475953277
79,"1:62,500",278.812,"Principal",5,40.3734323427754,-117.588816066588
79,"1:62,500",278.812,"Principal",6,40.3733756572236,-117.589269551002
79,"1:62,500",278.812,"Principal",7,40.3733898286116,-117.589666349865
79,"1:62,500",278.812,"Principal",8,40.3734039999995,-117.58983640652
80,"1:62,500",1393.27,"Principal",1,40.3745920346892,-117.589172713184
80,"1:62,500",1393.27,"Principal",2,40.3738834652917,-117.589503378903
80,"1:62,500",1393.27,"Principal",3,40.3734016381015,-117.589834044622
80,"1:62,500",1393.27,"Principal",4,40.3730520771988,-117.590089129605
80,"1:62,500",1393.27,"Principal",5,40.3727875446237,-117.59035366218
80,"1:62,500",1393.27,"Principal",6,40.372447431313,-117.590901622514
80,"1:62,500",1393.27,"Principal",7,40.3720789752263,-117.591298421377
80,"1:62,500",1393.27,"Principal",8,40.3715026721164,-117.59189361967
80,"1:62,500",1393.27,"Principal",9,40.370794102719,-117.592498265556
80,"1:62,500",1393.27,"Principal",10,40.3701516664653,-117.593112359034
80,"1:62,500",1393.27,"Principal",11,40.3694430970679,-117.593858718799
80,"1:62,500",1393.27,"Principal",12,40.369150221717,-117.594331098398
80,"1:62,500",1393.27,"Principal",13,40.3689990602455,-117.595001877427
80,"1:62,500",1393.27,"Principal",14,40.3689140319178,-117.595427019066
80,"1:62,500",1393.27,"Principal",15,40.3688006608143,-117.595984426992
80,"1:62,500",1393.27,"Principal",16,40.3685644710151,-117.596551282509
80,"1:62,500",1393.27,"Principal",17,40.3681865673365,-117.597250404315
80,"1:62,500",1393.27,"Principal",18,40.3676952925543,-117.597751126689
80,"1:62,500",1393.27,"Principal",19,40.3674591027551,-117.597968421304
80,"1:62,500",1393.27,"Principal",20,40.3669867231569,-117.598261296655
80,"1:62,500",1393.27,"Principal",21,40.3666182670702,-117.598308534615
80,"1:62,500",1393.27,"Principal",22,40.3662781537595,-117.598393562943
80,"1:62,500",1393.27,"Principal",23,40.3659285928567,-117.598582514782
80,"1:62,500",1393.27,"Principal",24,40.3656640602817,-117.598922628093
80,"1:62,500",1393.27,"Principal",25,40.3653900801147,-117.599281636588
81,"1:62,500",196.55,"Distributed",1,40.3671945701801,-117.599347769731
81,"1:62,500",196.55,"Distributed",2,40.366674952622,-117.599716225818
81,"1:62,500",196.55,"Distributed",3,40.3660797543282,-117.600075234313
81,"1:62,500",196.55,"Distributed",4,40.365588479546,-117.600311424112
82,"1:62,500",2621.85,"Principal",1,40.3662781537595,-117.599546169163
82,"1:62,500",2621.85,"Principal",2,40.3657207458335,-117.59972567341
82,"1:62,500",2621.85,"Principal",3,40.3652389186432,-117.599848492105
82,"1:62,500",2621.85,"Principal",4,40.3650121764361,-117.599867387289
82,"1:62,500",2621.85,"Principal",5,40.3645492444298,-117.600075234313
82,"1:62,500",2621.85,"Principal",6,40.3640296268716,-117.600339766888
82,"1:62,500",2621.85,"Principal",7,40.3635855900493,-117.600566509095
82,"1:62,500",2621.85,"Principal",8,40.3629714965715,-117.600708222974
82,"1:62,500",2621.85,"Principal",9,40.3624140886455,-117.600906622406
82,"1:62,500",2621.85,"Principal",10,40.361998394599,-117.601029441101
82,"1:62,500",2621.85,"Principal",11,40.3615354625927,-117.601105021837
82,"1:62,500",2621.85,"Principal",12,40.3612331396498,-117.601208945349
82,"1:62,500",2621.85,"Principal",13,40.3604962274765,-117.601237288124
82,"1:62,500",2621.85,"Principal",14,40.359825448447,-117.601284526084
82,"1:62,500",2621.85,"Principal",15,40.3592869357049,-117.601303421268
82,"1:62,500",2621.85,"Principal",16,40.3588051085147,-117.601105021837
82,"1:62,500",2621.85,"Principal",17,40.3583516241003,-117.600934965181
82,"1:62,500",2621.85,"Principal",18,40.3580398535655,-117.600821594078
82,"1:62,500",2621.85,"Principal",19,40.3574257600877,-117.600859384446
82,"1:62,500",2621.85,"Principal",20,40.3569817232653,-117.600963307957
82,"1:62,500",2621.85,"Principal",21,40.3564715532992,-117.6012656309
82,"1:62,500",2621.85,"Principal",22,40.3558196694536,-117.601558506251
82,"1:62,500",2621.85,"Principal",23,40.3551111000561,-117.601870276786
82,"1:62,500",2621.85,"Principal",24,40.3546765108257,-117.602078123809
82,"1:62,500",2621.85,"Principal",25,40.3541663408596,-117.602276523241
82,"1:62,500",2621.85,"Principal",26,40.3535333521979,-117.602559951
82,"1:62,500",2621.85,"Principal",27,40.3530609725996,-117.602815035983
82,"1:62,500",2621.85,"Principal",28,40.3528153352085,-117.60294730227
82,"1:62,500",2621.85,"Principal",29,40.3525602502254,-117.602985092638
82,"1:62,500",2621.85,"Principal",30,40.3522579272825,-117.602975645046
82,"1:62,500",2621.85,"Principal",31,40.3516438338048,-117.60290006431
82,"1:62,500",2621.85,"Principal",32,40.3516249386209,-117.602890616718
82,"1:62,500",2621.85,"Principal",33,40.3512375873503,-117.602824483575
82,"1:62,500",2621.85,"Principal",34,40.3506801794243,-117.602777245615
82,"1:62,500",2621.85,"Principal",35,40.3501227714983,-117.602777245615
82,"1:62,500",2621.85,"Principal",36,40.3495275732045,-117.602767798023
82,"1:62,500",2621.85,"Principal",37,40.3491685647098,-117.602985092638
82,"1:62,500",2621.85,"Principal",38,40.3488662417669,-117.603192939661
82,"1:62,500",2621.85,"Principal",39,40.3486300519678,-117.603277967989
82,"1:62,500",2621.85,"Principal",40,40.3483371766168,-117.603372443909
82,"1:62,500",2621.85,"Principal",41,40.3481293295936,-117.603457472236
82,"1:62,500",2621.85,"Principal",42,40.3479120349784,-117.603561395748
82,"1:62,500",2621.85,"Principal",43,40.3476758451792,-117.603835375915
82,"1:62,500",2621.85,"Principal",44,40.3473735222363,-117.604336098289
82,"1:62,500",2621.85,"Principal",45,40.3470995420693,-117.604638421232
82,"1:62,500",2621.85,"Principal",46,40.3468822474541,-117.604808477887
82,"1:62,500",2621.85,"Principal",47,40.3465043437755,-117.605006877319
82,"1:62,500",2621.85,"Principal",48,40.3460319641772,-117.605186381566
82,"1:62,500",2621.85,"Principal",49,40.3455028990272,-117.605365885813
82,"1:62,500",2621.85,"Principal",50,40.3449454911012,-117.605620970796
82,"1:62,500",2621.85,"Principal",51,40.344161340968,-117.605885503371
82,"1:62,500",2621.85,"Principal",52,40.3438306752493,-117.606008322067
83,"1:62,500",221.127,"Distributed",1,40.3458430123379,-117.606896395712
83,"1:62,500",221.127,"Distributed",2,40.3451911284923,-117.607245956615
83,"1:62,500",221.127,"Distributed",3,40.3446904061181,-117.60751048919
83,"1:62,500",221.127,"Distributed",4,40.3442085789279,-117.607671098253
83,"1:62,500",221.127,"Distributed",5,40.3439629415368,-117.607727783805
84,"1:62,500",173.038,"Distributed",1,40.2361725278323,-117.643620113402
84,"1:62,500",173.038,"Distributed",2,40.2358379199529,-117.643573640086
84,"1:62,500",173.038,"Distributed",3,40.2356706160131,-117.643610818739
84,"1:62,500",173.038,"Distributed",4,40.2355219014,-117.643666586719
84,"1:62,500",173.038,"Distributed",5,40.2353267134703,-117.643759533352
84,"1:62,500",173.038,"Distributed",6,40.2352244721738,-117.643871069312
84,"1:62,500",173.038,"Distributed",7,40.2351315255406,-117.643954721282
84,"1:62,500",173.038,"Distributed",8,40.2350757575607,-117.644038373252
84,"1:62,500",173.038,"Distributed",9,40.2350014002542,-117.644075551905
84,"1:62,500",173.038,"Distributed",10,40.2348991589576,-117.644075551905
84,"1:62,500",173.038,"Distributed",11,40.2347225603546,-117.644075551905
85,"1:62,500",860.252,"Principal",1,40.3396324015696,-117.604593151521
85,"1:62,500",860.252,"Principal",2,40.3393111834427,-117.604454586838
85,"1:62,500",860.252,"Principal",3,40.3392293043124,-117.604410498076
85,"1:62,500",860.252,"Principal",4,40.3389017877909,-117.604265634999
85,"1:62,500",860.252,"Principal",5,40.3385175857176,-117.604101876738
85,"1:62,500",860.252,"Principal",6,40.3382971419051,-117.604095578344
85,"1:62,500",860.252,"Principal",7,40.3381585772229,-117.604095578344
85,"1:62,500",860.252,"Principal",8,40.3380200125408,-117.604120771922
85,"1:62,500",860.252,"Principal",9,40.3378814478586,-117.604234143026
85,"1:62,500",860.252,"Principal",10,40.3377050928086,-117.604379006103
85,"1:62,500",860.252,"Principal",11,40.3374216650496,-117.604675030651
85,"1:62,500",860.252,"Principal",12,40.3369933742138,-117.605103321487
85,"1:62,500",860.252,"Principal",13,40.3368044223745,-117.605355257272
85,"1:62,500",860.252,"Principal",14,40.3366973496656,-117.605462329981
85,"1:62,500",860.252,"Principal",15,40.3365650833781,-117.605575701085
85,"1:62,500",860.252,"Principal",16,40.3364139219066,-117.605626088242
85,"1:62,500",860.252,"Principal",17,40.3362816556191,-117.605632386637
